SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Add-ons,tenureBins,InternetServices,gender_Female,gender_Male,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
1,1,0,1,1,0,1,0.5830845771144277,0.4923256724392042,1,2,2,1,0,1,0,0,0
1,0,0,1,1,0,1,0.8039800995024875,0.40928979366249085,3,1,2,1,0,0,0,1,0
0,0,1,1,1,2,1,0.8537313432835821,0.7588545504789979,4,2,2,0,1,0,0,1,0
1,0,0,1,0,0,0,0.5114427860696518,0.12012942151805454,0,0,2,0,1,0,0,1,0
1,1,0,1,0,0,1,0.5104477611940298,0.008008244288872514,0,0,2,1,0,0,0,1,0
1,1,0,0,0,0,1,0.12039800995024874,0.1565608879882093,1,1,1,0,1,0,0,1,0
0,1,0,1,1,0,1,0.7194029850746269,0.3373422531319087,3,1,2,0,1,0,1,0,0
0,1,0,1,0,0,1,0.5009950248756219,0.12764830508474578,0,0,2,0,1,1,0,0,0
0,1,0,1,1,2,0,0.6756218905472637,0.6774882553426678,5,2,1,1,0,1,0,0,0
0,1,1,1,0,2,0,0.015422885572139305,0.16545573876197497,0,2,0,1,0,0,1,0,0
1,1,0,1,1,0,1,0.9009950248756219,0.815499493367723,4,2,2,1,0,1,0,0,0
0,1,0,1,0,2,0,0.6786069651741293,0.6851280397936625,6,2,1,1,0,0,1,0,0
1,0,0,1,1,0,1,0.6661691542288557,0.4570456429624172,2,1,2,1,0,1,0,0,0
0,1,1,1,1,2,0,0.41542288557213924,0.3769747144436257,2,2,1,1,0,1,0,0,0
0,0,0,1,1,0,1,0.6149253731343283,0.09564987103905676,1,0,2,1,0,1,0,0,0
0,1,1,1,0,0,0,0.023880597014925342,0.08248894620486368,0,1,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0.517910447761194,0.08499907885040532,0,0,2,0,1,0,0,1,0
0,1,1,1,0,0,1,0.8049751243781095,0.053547577376565965,4,0,2,1,0,0,0,0,1
0,0,0,1,0,0,1,0.01641791044776117,0.0038803426676492273,0,0,0,0,1,0,1,0,0
1,0,0,1,1,2,0,0.41393034825870645,0.3573196849668387,2,2,1,1,0,1,0,0,0
0,1,0,1,1,0,1,0.6681592039800995,0.6758244288872514,2,2,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0.30746268656716413,0.07477431834929993,3,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0.01641791044776117,0.0022913596168017687,0,0,0,1,0,0,0,0,1
1,1,0,1,0,1,0,0.6870646766169154,0.6972584285187916,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,1,0.061691542288557194,0.009971444362564481,0,0,1,1,0,0,0,1,0
0,0,0,1,1,1,0,0.6313432835820896,0.29346098931466474,1,1,2,0,1,0,1,0,0
0,1,0,1,1,0,1,0.8243781094527362,0.1731818809874724,3,0,2,0,1,0,0,1,0
0,1,0,1,0,0,0,0.01243781094527363,0.09271370670596907,0,1,0,1,0,1,0,0,0
0,1,0,1,1,2,1,0.9144278606965174,0.9074705232129698,5,2,2,1,0,0,1,0,0
1,0,0,1,0,0,1,0.772636815920398,0.2047139830508475,3,0,2,0,1,0,1,0,0
0,1,0,1,0,0,1,0.5587064676616916,0.016051031687546062,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.454726368159204,0.03662721075902727,3,0,1,0,1,0,1,0,0
1,0,0,1,0,0,1,0.6850746268656716,0.08216654384672072,2,0,2,1,0,0,0,1,0
0,0,1,1,0,0,0,0.3039800995024875,0.10980678887251291,1,0,1,1,0,0,0,0,1
0,1,0,1,1,2,1,0.6582089552238807,0.7019678058216655,5,2,1,1,0,0,1,0,0
1,0,0,1,0,0,0,0.5990049751243781,0.009033023212969787,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.01691542288557213,0.0022971168017686073,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0.32139303482587056,0.00582051400147384,1,0,1,1,0,0,0,1,0
0,1,1,1,1,2,0,0.06666666666666665,0.10297301031687547,0,1,0,1,0,0,1,0,0
0,0,0,1,1,1,1,0.863681592039801,0.7765578942520266,4,2,2,1,0,1,0,0,0
0,1,1,1,0,2,0,0.01243781094527363,0.01867055084745763,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0.5671641791044776,0.06640337140751659,0,0,2,1,0,0,0,1,0
0,1,0,1,1,2,1,0.6606965174129353,0.6192197862932941,2,2,2,0,1,0,1,0,0
1,0,0,1,1,0,1,0.6621890547263681,0.06297784635224762,1,0,2,0,1,0,0,1,0
0,0,0,1,1,1,1,0.8741293532338307,0.5852523949889463,4,1,2,0,1,0,1,0,0
0,1,0,1,1,0,1,0.6477611940298507,0.46805913780397945,2,1,2,0,1,1,0,0,0
0,0,0,1,0,0,1,0.6144278606965173,0.047496775976418576,1,0,2,1,0,0,0,1,0
0,0,0,1,1,0,1,0.6706467661691543,0.03703597089167281,1,0,2,1,0,0,0,1,0
0,0,1,0,0,1,1,0.24676616915422883,0.25424304532056013,3,2,1,0,1,1,0,0,0
0,0,0,1,0,0,0,0.5791044776119403,0.1286788411938099,1,0,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.7467661691542288,0.7366951455416361,3,2,2,1,0,1,0,0,0
0,0,1,1,0,0,0,0.3502487562189055,0.0826846904937362,2,0,1,1,0,0,0,0,1
0,1,1,1,1,1,0,0.07412935323383085,0.12786707811348566,0,1,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.30995024875621885,0.047007415254237295,1,0,1,1,0,0,0,1,0
0,1,0,1,1,1,0,0.5716417910447761,0.4463200073691968,3,2,1,1,0,1,0,0,0
0,1,0,1,0,1,0,0.01741293532338306,0.07677206153279294,0,1,0,0,1,0,0,0,1
1,1,0,1,0,0,1,0.7139303482587065,0.23306236182756082,3,0,2,0,1,0,0,1,0
1,0,0,1,1,1,1,0.5059701492537313,0.3748330416359617,3,1,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0.020895522388059695,0.003822770817980841,0,0,0,0,1,0,0,0,1
0,1,0,1,1,2,1,0.4761194029850746,0.5099081153279293,3,2,1,0,1,0,1,0,0
0,1,0,1,1,1,0,0.8786069651741294,0.6636076823876199,4,2,2,1,0,1,0,0,0
1,0,0,1,1,0,1,0.6666666666666666,0.26336242630803247,1,1,2,1,0,0,0,1,0
0,1,1,1,1,1,0,0.7164179104477612,0.6481611551215918,2,2,2,0,1,0,1,0,0
0,0,0,1,0,1,1,0.009950248756218888,0.04750253316138542,0,0,0,1,0,0,0,0,1
0,1,1,1,0,2,0,0.026368159203980085,0.05227523949889463,0,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,0.9562189054726368,0.6668086772291821,6,2,2,0,1,0,1,0,0
0,0,0,1,0,0,1,0.7925373134328358,0.03630480840088431,4,0,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.5751243781094527,0.02669030950626382,0,0,2,0,1,0,0,1,0
0,0,0,1,0,2,1,0.9119402985074626,0.8778785924834194,6,2,2,1,0,0,0,1,0
1,0,0,1,0,0,1,0.6019900497512437,0.14027381171702286,1,0,2,0,1,0,0,1,0
0,1,1,1,0,0,0,0.5601990049751243,0.13999170965364777,4,0,1,1,0,0,0,0,1
1,1,0,1,1,0,0,0.718407960199005,0.580876934414149,3,2,2,1,0,0,0,1,0
0,0,1,1,0,2,0,0.023383084577114438,0.06699636145910097,0,1,0,0,1,0,0,0,1
0,0,0,1,0,0,1,0.8049751243781095,0.22526713338246135,4,0,2,1,0,1,0,0,0
0,0,1,1,1,0,1,0.5582089552238805,0.008560934045689021,0,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.2641791044776119,0.020288319823139278,0,0,1,0,1,0,1,0,0
1,1,0,1,0,1,0,0.3567164179104477,0.2294641212232867,2,1,1,0,1,0,1,0,0
0,0,0,1,1,0,1,0.5572139303482587,0.008549419675755343,0,0,2,0,1,0,0,0,1
0,0,0,1,0,0,1,0.6114427860696517,0.009176952837140753,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.37810945273631835,0.006476833087693442,1,0,1,1,0,0,0,1,0
0,0,0,1,0,0,1,0.4592039800995025,0.022527864775239503,3,0,1,0,1,0,1,0,0
1,1,0,1,0,0,1,0.507960199004975,0.01770910095799558,0,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.49751243781094523,0.2499942428150332,0,1,2,0,1,0,0,1,0
0,1,1,1,0,2,0,0.01691542288557213,0.15863347457627122,0,2,0,0,1,1,0,0,0
0,0,1,1,1,2,1,0.06517412935323383,0.16398765659543113,0,2,0,0,1,0,0,0,1
0,0,1,1,0,2,0,0.01641791044776117,0.17612955969049376,0,2,0,0,1,0,1,0,0
0,1,0,1,1,2,0,0.8691542288557214,0.8729619565217392,5,2,2,0,1,1,0,0,0
1,0,0,1,1,0,1,0.5577114427860697,0.12622628039793665,0,0,2,1,0,0,0,1,0
0,1,0,1,0,0,1,0.3686567164179104,0.006367446573323508,1,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,0.5009950248756219,0.3312741801768608,3,1,1,1,0,0,0,1,0
0,1,0,1,0,1,0,0.6223880597014925,0.36071642409727345,2,1,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.2567164179104477,0.0050720799557848195,0,0,1,0,1,1,0,0,0
0,1,1,1,0,2,0,0.6751243781094527,0.6005031779661018,6,2,1,0,1,0,0,1,0
1,0,0,1,1,0,1,0.7671641791044775,0.1034393422991894,2,0,2,0,1,0,0,1,0
1,1,0,1,1,0,1,0.617910447761194,0.6435726787030215,1,2,2,0,1,0,1,0,0
0,1,1,1,0,2,0,0.01741293532338306,0.13923751842299192,0,2,0,1,0,0,1,0,0
0,1,0,1,0,0,1,0.2771144278606965,0.014985952468680917,0,0,1,1,0,0,0,0,1
1,1,0,1,1,2,0,0.06567164179104479,0.21888817243920416,0,2,0,0,1,1,0,0,0
0,0,0,1,0,1,1,0.015920398009950265,0.11479251105379516,0,2,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0.01243781094527363,0.01684552321296979,0,0,0,1,0,1,0,0,0
0,1,0,1,1,2,1,0.9203980099502488,0.8925594141488579,5,2,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.517910447761194,0.025377671333824618,0,0,2,0,1,0,0,0,1
0,1,0,1,1,2,0,0.6462686567164179,0.7053818165070008,5,2,1,0,1,0,0,1,0
1,0,0,1,1,0,1,0.818407960199005,0.10577100221075904,3,0,2,0,1,0,0,1,0
0,1,1,1,0,1,0,0.3522388059701492,0.08018031503316139,1,0,1,0,1,0,1,0,0
0,1,0,1,1,2,0,0.072636815920398,0.1974656871775977,0,2,0,1,0,0,0,0,1
0,1,0,1,1,0,1,0.664179104477612,0.30216585298452475,1,1,2,1,0,0,0,1,0
0,0,1,1,0,0,1,0.3144278606965174,0.0057399134119381,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.5203980099502488,0.17197287214443627,0,0,2,0,1,0,1,0,0
0,1,1,1,1,0,1,0.8129353233830846,0.433792372881356,3,1,2,1,0,0,1,0,0
0,1,1,1,1,2,1,0.06716417910447761,0.038285280029476794,0,0,0,1,0,1,0,0,0
0,1,1,1,0,2,1,0.6343283582089552,0.6908449244657334,5,2,1,1,0,0,1,0,0
0,1,0,1,1,1,1,0.36915422885572136,0.3032827468680914,1,2,1,0,1,0,0,1,0
0,0,1,1,0,0,1,0.5194029850746269,0.00811187361827561,0,0,2,0,1,0,0,0,1
0,0,0,1,0,0,0,0.7199004975124377,0.01043201915991157,2,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.5577114427860697,0.008555176860722182,1,0,2,1,0,0,1,0,0
0,1,1,1,1,2,1,0.6228855721393034,0.6594797807663966,5,2,1,0,1,1,0,0,0
0,1,1,1,0,2,0,0.012935323383084563,0.16850704679439943,0,2,0,1,0,1,0,0,0
0,1,1,1,0,1,0,0.8522388059701492,0.7425789885777451,5,2,2,0,1,0,1,0,0
0,1,0,1,0,0,1,0.6144278606965173,0.1964869657332351,1,0,2,1,0,0,1,0,0
0,1,1,1,1,0,0,0.7099502487562188,0.3341239867354459,2,1,2,1,0,0,0,1,0
0,0,1,1,1,0,1,0.8109452736318408,0.011485584008843037,3,0,2,0,1,0,0,1,0
0,1,1,1,0,2,0,0.014427860696517386,0.06899986182756081,0,1,0,1,0,0,0,0,1
0,1,0,1,1,2,0,0.07114427860696515,0.19699935519528375,0,2,0,0,1,0,0,0,1
0,1,1,1,0,0,0,0.026865671641791017,0.03078366801768608,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0.17412935323383083,0.11773443257184968,2,1,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0.6761194029850747,0.02057617907148121,2,0,2,1,0,0,0,0,1
0,0,0,1,0,0,0,0.42437810945273624,0.04768100589535742,2,0,1,0,1,0,0,0,1
0,0,0,0,0,2,0,0.21343283582089556,0.22254398489314667,3,2,1,1,0,0,1,0,0
0,0,0,1,0,0,1,0.6129353233830845,0.1021727616064849,2,0,2,0,1,0,0,0,1
0,0,0,1,0,0,0,0.012935323383084563,0.002251059322033899,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,1,0.5149253731343283,0.0400009211495947,3,0,1,0,1,0,0,0,1
0,1,1,1,0,0,1,0.011940298507462671,0.07767018238761976,0,1,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0.6199004975124378,0.07529246499631541,2,0,2,1,0,0,0,1,0
1,1,0,1,0,0,1,0.718407960199005,0.24378799742078117,2,0,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.9766169154228855,0.9837014093588801,6,2,2,1,0,0,1,0,0
0,1,1,1,0,1,0,0.023383084577114438,0.10662306558585116,0,1,0,0,1,1,0,0,0
0,1,1,1,0,0,0,0.011940298507462671,0.009908115327929257,0,0,0,0,1,0,0,0,1
0,0,1,0,0,2,0,0.21741293532338307,0.09876450810611645,3,0,1,0,1,0,0,0,1
0,1,1,1,0,2,1,0.014925373134328346,0.028405950626381727,0,0,0,1,0,1,0,0,0
1,1,0,1,0,1,1,0.7238805970149254,0.21410970891672812,2,0,2,1,0,1,0,0,0
1,1,0,1,1,0,1,0.7522388059701491,0.2742204771554901,3,1,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.5636815920398011,0.3062189112011791,0,1,2,1,0,1,0,0,0
0,1,0,1,1,2,1,0.9736318407960197,0.956907470523213,6,2,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0.01741293532338306,0.031745117907148124,0,0,0,0,1,0,0,0,1
0,1,1,1,0,0,1,0.44676616915422884,0.09404937361827562,3,0,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0.7154228855721393,0.3602616064848932,3,1,2,0,1,0,0,0,1
0,0,0,1,1,2,0,0.700497512437811,0.6127084100957997,5,2,1,1,0,0,1,0,0
0,0,0,1,0,0,1,0.27014925373134324,0.005227523949889463,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0.06517412935323383,0.0028555637435519533,0,0,1,0,1,1,0,0,0
0,0,0,1,1,0,1,0.7208955223880598,0.20511122881355934,2,0,2,0,1,0,1,0,0
0,0,0,0,0,0,1,0.2716417910447761,0.06874078850405307,3,0,1,0,1,0,1,0,0
0,0,0,1,1,0,1,0.8676616915422884,0.6812995117907149,4,2,2,1,0,1,0,0,0
0,0,1,1,0,2,0,0.014925373134328346,0.05735307663964629,0,0,0,1,0,0,0,0,1
0,1,0,1,0,2,0,0.014925373134328346,0.055631678334561535,0,0,0,0,1,0,0,0,1
0,1,1,1,1,0,0,0.7577114427860697,0.18505895357406046,3,0,2,1,0,0,0,1,0
0,0,0,0,0,0,1,0.17412935323383083,0.00411638725128961,1,0,1,1,0,0,0,1,0
0,0,0,1,1,0,1,0.6164179104477612,0.00923452468680914,1,0,2,1,0,0,0,0,1
0,0,0,1,0,0,0,0.6019900497512437,0.04909151621223288,1,0,2,0,1,0,0,0,1
0,0,1,1,0,0,0,0.027860696517412936,0.02715088430361091,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0.254228855721393,0.005043294030950627,0,0,1,1,0,0,0,1,0
0,1,1,1,1,2,0,0.9099502487562189,0.9360376750184232,5,2,2,1,0,0,1,0,0
1,1,0,0,0,1,1,0.11492537313432838,0.24575119749447316,1,2,1,0,1,0,1,0,0
0,1,0,1,0,0,1,0.7213930348258706,0.010449290714812086,2,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.26616915422885573,0.01110560980103169,0,0,1,0,1,0,0,0,1
0,1,0,1,0,0,1,0.2751243781094527,0.060093496683861464,0,0,1,0,1,1,0,0,0
1,1,0,1,1,2,0,0.7144278606965173,0.7292511053795137,6,2,1,0,1,0,1,0,0
0,1,1,1,0,1,1,0.6288557213930348,0.5737668109801033,2,2,2,0,1,0,1,0,0
0,0,0,1,1,2,0,0.6572139303482587,0.6905282792925572,5,2,1,0,1,0,1,0,0
0,0,0,1,1,0,1,0.8870646766169153,0.589685427413412,4,1,2,1,0,1,0,0,0
0,0,0,1,0,0,0,0.010447761194029848,0.0022222733971997057,0,0,0,0,1,0,1,0,0
0,1,1,1,1,1,1,0.9039800995024875,0.5128788227708181,5,1,2,1,0,1,0,0,0
1,0,0,1,0,0,0,0.5696517412935324,0.07339259395725867,1,0,2,1,0,0,1,0,0
0,0,0,1,0,2,0,0.32139303482587056,0.3753799742078114,1,2,1,0,1,1,0,0,0
0,1,1,1,0,1,0,0.015422885572139305,0.07795804163596169,0,1,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0.019402985074626844,0.007593726971260134,0,0,0,1,0,0,0,1,0
0,0,0,1,1,1,1,0.6,0.2122155950626382,4,0,1,1,0,0,0,1,0
0,0,0,1,1,2,1,0.9636815920398009,0.844469648120855,6,2,2,1,0,1,0,0,0
0,1,1,1,0,0,1,0.7114427860696517,0.07009948415622698,3,0,2,0,1,0,0,1,0
0,0,0,1,0,1,0,0.02288557213930348,0.0753673084008843,0,1,0,1,0,1,0,0,0
0,0,0,1,1,2,1,0.718407960199005,0.6021785187914518,2,2,2,0,1,0,1,0,0
0,0,0,1,1,2,0,0.699502487562189,0.7325845154753133,6,2,1,0,1,0,1,0,0
0,1,0,1,0,0,1,0.6646766169154228,0.11512067059690495,2,0,2,0,1,0,1,0,0
1,0,0,1,1,0,1,0.8109452736318408,0.464719970523213,3,1,2,1,0,0,0,1,0
0,0,0,1,1,0,1,0.46169154228855724,0.11451616617538689,2,0,1,1,0,1,0,0,0
0,0,1,1,0,0,0,0.019900497512437804,0.06164217943994106,0,1,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0.01791044776119402,0.030743367722918205,0,0,0,0,1,0,1,0,0
0,0,0,1,0,0,1,0.6114427860696517,0.06747996499631541,1,0,2,1,0,0,0,1,0
0,0,0,1,0,1,1,0.6835820895522388,0.47656825718496687,6,1,1,0,1,1,0,0,0
1,1,0,1,1,1,1,0.8323383084577115,0.6062891488577746,4,2,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0.46467661691542295,0.06307571849668386,3,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0.26965174129353237,0.01629283345615328,0,0,1,0,1,0,0,1,0
0,1,1,1,1,0,1,0.5601990049751243,0.34814273212969793,4,1,1,0,1,0,1,0,0
0,0,0,0,0,1,1,0.3218905472636816,0.14839144252026532,3,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0.5761194029850747,0.22947563559322037,4,1,1,1,0,0,1,0,0
0,1,0,1,0,0,1,0.5955223880597014,0.12923728813559324,1,0,2,1,0,0,0,1,0
0,1,0,1,1,2,1,0.6751243781094527,0.5631102616064849,5,2,1,0,1,0,0,1,0
1,1,0,1,1,0,0,0.708457711442786,0.6096398305084747,2,2,2,1,0,0,0,1,0
0,0,0,1,0,1,1,0.4134328358208955,0.08380158437730288,2,0,1,0,1,0,0,1,0
1,1,0,1,0,0,1,0.7114427860696517,0.22325211864406783,2,0,2,0,1,1,0,0,0
0,0,0,0,0,2,1,0.2900497512437811,0.3658403187177598,4,2,1,1,0,0,0,0,1
0,1,0,1,0,1,0,0.02238805970149252,0.00910210943257185,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0.6572139303482587,0.21366640567428155,2,0,2,1,0,0,0,0,1
0,0,0,1,1,0,1,0.5796019900497512,0.09648466285924837,0,0,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.945273631840796,0.9090767778187179,6,2,2,1,0,0,1,0,0
0,0,0,1,0,0,1,0.553233830845771,0.47126588983050854,1,2,2,1,0,0,0,1,0
0,1,1,1,1,0,1,0.854228855721393,0.6500782977155491,4,2,2,1,0,1,0,0,0
0,1,0,1,1,1,0,0.8074626865671642,0.5825983327192337,3,2,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.8024875621890547,0.12907032977155491,4,0,2,1,0,1,0,0,0
0,0,1,0,0,0,1,0.11492537313432838,0.09056051952837142,1,1,1,1,0,0,0,0,1
0,0,0,1,1,0,1,0.7970149253731342,0.2896209469417834,3,1,2,0,1,0,0,1,0
0,1,0,1,1,2,0,0.745771144278607,0.7491421794399411,6,2,1,1,0,0,1,0,0
0,0,1,1,0,2,0,0.01691542288557213,0.13700948784082537,0,2,0,0,1,0,0,0,1
0,1,0,1,1,1,1,0.854726368159204,0.6612760224760502,4,2,2,0,1,0,0,1,0
1,1,0,1,1,1,1,0.49950248756218907,0.462186809137804,4,2,1,1,0,0,1,0,0
0,1,0,1,1,2,1,0.06666666666666665,0.1859455600589536,0,2,0,1,0,0,1,0,0
0,0,0,1,0,2,0,0.014427860696517386,0.046857728445099486,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0.47562189054726367,0.06615005526897569,3,0,1,1,0,1,0,0,0
0,0,0,1,0,0,1,0.010447761194029848,0.03215963522476051,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0.7124378109452736,0.02814687730287399,3,0,2,0,1,0,0,0,1
0,1,1,1,0,0,0,0.36716417910447763,0.15197241156963892,2,0,1,1,0,0,0,1,0
0,0,0,1,1,0,1,0.7686567164179104,0.09546564112011792,2,0,2,0,1,0,0,1,0
0,1,0,1,0,0,1,0.023880597014925342,0.002377717391304348,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0.4582089552238805,0.05134833271923361,3,0,1,0,1,1,0,0,0
0,1,0,1,1,2,0,0.06915422885572137,0.04466424097273398,0,0,0,1,0,0,0,0,1
1,1,0,1,0,2,1,0.010945273631840807,0.09755549926308034,0,1,0,0,1,0,1,0,0
0,1,1,1,0,1,0,0.015920398009950265,0.004133658806190126,0,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,0.07910447761194028,0.10995071849668388,0,1,0,0,1,1,0,0,0
1,0,0,1,1,0,1,0.572139303482587,0.0698058677229182,0,0,2,1,0,0,0,1,0
1,1,0,1,0,1,1,0.40497512437810945,0.3212163780397937,2,1,1,1,0,1,0,0,0
0,1,0,1,1,0,1,0.553233830845771,0.147867538688283,0,0,2,0,1,1,0,0,0
1,0,0,1,1,0,1,0.9174129353233832,0.4209020357406043,5,1,2,1,0,0,0,1,0
0,1,1,1,1,0,1,0.6616915422885572,0.030495808769344147,1,0,2,1,0,1,0,0,0
0,0,0,1,1,0,0,0.5746268656716418,0.008750921149594696,0,0,2,1,0,0,0,1,0
1,1,0,1,0,1,1,0.02487562189054726,0.055867722918201926,0,0,0,0,1,0,0,1,0
0,0,0,1,0,1,0,0.33034825870646767,0.08380734156226972,1,0,1,1,0,0,1,0,0
0,0,1,1,1,2,0,0.07014925373134329,0.052350082903463525,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0.11791044776119403,0.09336426860722183,1,1,1,0,1,0,1,0,0
0,0,0,1,1,0,1,0.7547263681592039,0.26746154200442157,2,0,2,0,1,0,0,1,0
0,1,1,1,1,1,0,0.6562189054726368,0.49508912122328674,2,2,2,0,1,1,0,0,0
0,0,0,1,1,0,1,0.6552238805970149,0.20005642041267505,1,0,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0.6313432835820896,0.0988623802505527,2,0,2,0,1,1,0,0,0
0,0,0,1,0,0,1,0.6567164179104478,0.3758866064848932,3,1,2,1,0,0,1,0,0
1,0,0,1,1,0,1,0.5950248756218905,0.24588936993367727,1,1,2,1,0,0,0,1,0
0,1,0,1,0,1,1,0.6761194029850747,0.3844705692704496,3,1,2,1,0,1,0,0,0
0,0,0,1,1,0,1,0.7557213930348259,0.1204518238761975,2,0,2,1,0,0,0,1,0
0,1,1,1,0,0,1,0.7149253731343282,0.010374447310243184,2,0,2,0,1,0,0,1,0
0,1,1,1,1,0,0,0.6592039800995024,0.4899191691230657,1,2,2,0,1,0,0,1,0
1,0,0,1,0,1,1,0.8243781094527362,0.4624401252763449,4,1,2,1,0,1,0,0,0
0,1,1,1,0,0,1,0.6094527363184079,0.10000230287398675,1,0,2,0,1,1,0,0,0
1,1,0,1,0,0,1,0.6661691542288557,0.33097480655858513,2,1,2,0,1,0,1,0,0
0,0,1,1,0,0,1,0.02288557213930348,0.05410026713338247,0,0,0,1,0,0,0,1,0
1,1,0,1,1,0,1,0.6467661691542288,0.03547001658069271,1,0,2,1,0,0,0,1,0
0,1,0,1,0,0,1,0.8139303482587064,0.5566046425939574,4,1,2,1,0,0,1,0,0
0,0,0,1,0,1,0,0.01641791044776117,0.03720868644067797,0,0,0,1,0,1,0,0,0
0,1,1,1,0,2,1,0.01840796019900498,0.15270933124539426,0,2,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0.518905472636816,0.23544007921886517,4,1,1,0,1,0,0,1,0
0,0,1,1,1,2,1,0.6656716417910448,0.5137539148857776,5,2,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0.11542288557213931,0.008704863669859985,1,0,1,0,1,1,0,0,0
0,1,1,1,1,1,1,0.873134328358209,0.753926400147384,4,2,2,0,1,0,0,1,0
0,0,0,0,0,0,1,0.16517412935323383,0.14591009579955788,2,1,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0.2676616915422885,0.005198738025055269,0,0,1,1,0,0,0,0,1
1,1,0,1,1,0,1,0.5701492537313433,0.27926952837140756,0,1,2,0,1,0,0,1,0
0,0,0,1,0,1,0,0.6129353233830845,0.15974461127487105,5,0,1,1,0,0,1,0,0
1,0,0,1,1,0,1,0.772636815920398,0.7488025055268976,3,2,2,0,1,0,0,1,0
0,1,0,1,1,1,1,0.8,0.8017283069270451,3,2,2,0,1,0,1,0,0
1,0,0,1,1,0,1,0.827363184079602,0.402576915991157,3,1,2,0,1,0,0,1,0
0,0,0,1,1,0,0,0.31990049751243776,0.023788688282977158,0,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0.023383084577114438,0.038026206705969054,0,0,0,0,1,0,1,0,0
0,0,0,1,0,2,0,0.015920398009950265,0.054117538688282986,0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0.32537313432835824,0.026413964627855568,3,0,1,1,0,0,1,0,0
0,0,0,1,1,1,1,0.8825870646766169,0.6661638725128962,4,2,2,1,0,0,1,0,0
0,1,1,0,0,2,0,0.3144278606965174,0.369651575165807,4,2,1,1,0,0,0,1,0
1,0,0,1,1,0,1,0.7791044776119402,0.4122489867354459,2,1,2,1,0,0,0,1,0
0,0,0,1,1,0,0,0.6243781094527363,0.47044836956521746,1,2,2,0,1,1,0,0,0
0,1,0,1,0,0,0,0.31641791044776113,0.020651022476050114,1,0,1,0,1,0,0,0,1
0,0,0,0,0,0,1,0.24228855721393033,0.008336403831982316,3,0,1,1,0,0,0,1,0
